,Unnamed: 0,name,genre_action,genre_adventure,genre_arcade,genre_board games,genre_card,genre_casual,genre_educational,genre_family,genre_fighting,genre_indie,genre_massively multiplayer,genre_platformer,genre_puzzle,genre_rpg,genre_racing,genre_shooter,genre_simulation,genre_sports,genre_strategy,tag_local multiplayer,tag_fantasy,tag_violent,tag_free to play,tag_anime,tag_online multiplayer,tag_great soundtrack,tag_split screen,tag_pixel graphics,tag_story rich,tag_vr,tag_co-op,tag_horror,tag_atmospheric,tag_early access,tag_partial controller support,tag_2d,tag_multiplayer,tag_full controller support,tag_steam cloud,tag_singleplayer,platform_3do,platform_atari,platform_commodore / amiga,platform_sega,platform_neo geo,platform_web,platform_linux,platform_android,platform_nintendo,platform_apple macintosh,platform_ios,platform_xbox,platform_playstation,platform_pc,background_image,esrb_rating.id,owners,price,total_reviews,review_score,released_month,1r,1g,1b,2r,2g,2b,3r,3g,3b,4r,4g,4b,5r,5g,5b
924,929,Sakura Spirit,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,https://media.rawg.io/media/screenshots/49d/49dd1acb774d1d182e90b667d61b7155.jpg,0,"200,000 .. 500,000",999,7269,0.785665153,7,33.01302083,20.33138021,24.89388021,203.6567164,119.7675906,96.21108742,99.03892944,60.55231144,58.22141119,245.423913,224.7608696,192.5833333,122.9909502,138.4434389,164.1085973
925,930,RPG Maker VX Ace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://media.rawg.io/media/screenshots/18e/18ef77d2a8ed1ddb7f1abf358a3c1ea0.jpg,0,"500,000 .. 1,000,000",6999,4136,0.944390716,12,106.7694915,106.620339,93.26779661,234.7132593,243.3781842,248.6930111,185.8608777,202.5742297,218.627451,39.85620915,36.34640523,53.4248366,145.0272727,161.5909091,165.2163636
926,931,DreadOut,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,https://media.rawg.io/media/screenshots/c2e/c2e47a73777f4dd00e95e3e84f208bcd.jpg,0,"200,000 .. 500,000",1499,4547,0.760061579,5,20.24510718,14.24137931,6.436626281,162.662069,129.1724138,91.95862069,89.67115903,68.16981132,45.12938005,47.94854881,35.00395778,17.00395778,243.7333333,233.9166667,190.2777778
927,932,Confrontation,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://media.rawg.io/media/screenshots/6fe/6fe930b0bb9505fbc5039ed47893608e.jpg,0,"100,000 .. 200,000",999,334,0.263473054,4,30.51962884,28.2633833,31.55603141,115.2645503,103.0687831,90.87301587,65.66611018,53.43238731,47.28881469,209.0882353,204.8823529,195.3823529,7.887436456,7.059549746,7.938997821
928,933,QUAKE Mission Pack 2: Dissolution of Eternity,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://media.rawg.io/media/screenshots/58d/58da72d37b507d498de66e124c4e266d.jpg,0,"200,000 .. 500,000",0,320,0.915625,3,51.7180417,50.92475068,42.72166818,74.36723602,66.0931677,61.65372671,135.9242424,134.8257576,134.8636364,10.68327402,10.01779359,8.268683274,93.09902913,88.09708738,85.28543689
929,934,Enemy Mind,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://media.rawg.io/media/screenshots/973/973a0d79ffb799e10e2fa92d4f584f41.jpg,0,"50,000 .. 100,000",999,777,0.858429858,6,106,113.4935065,91.24675325,27.42372881,12.0529661,16.56610169,202.4655172,176.1206897,133.7068966,44.69778633,46.08854668,40.24831569,119.6212121,9.924242424,12.57575758
930,935,Red Wings: Aces of the Sky,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,https://media.rawg.io/media/screenshots/0e9/0e95f917ad24e936322977586466ed84.jpg,2,"50,000 .. 100,000",1999,608,0.728618421,5,6.460596787,44.37872992,122.5462892,71.12347826,47.96347826,93.02956522,8.9093702,118.5268817,183.3548387,14.64373464,17.81572482,43.93243243,75.3083004,183.7075099,202.4071146
931,936,Labyronia RPG,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://media.rawg.io/media/screenshots/8f5/8f5fc58659059747db22061aef78545c.jpg,0,"200,000 .. 500,000",199,1179,0.728583545,8,182.5549188,145.6141356,73.17096466,111.4915254,97.87046005,25.44067797,236.4555766,203.5236295,117.8147448,182.3305648,226.1611296,85.54983389,137.2734899,181.8271812,29.52181208
932,937,Westerado: Double Barreled,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,https://media.rawg.io/media/screenshots/168/16840899b589ffde76915c3d95417b31.jpg,3,"200,000 .. 500,000",1499,1701,0.914756026,4,169.474359,63.81089744,11.44871795,249.6608108,236.8635135,174.4216216,0.670368206,0.352425482,0.059614261,58.89747899,34.91596639,11.67394958,146.3181818,127.1280992,100.2768595
933,938,Plants vs. Zombies: Battle for Neighborville,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,https://media.rawg.io/media/games/621/6217d52e35fe5137b3746367827e80e0.jpg,2,"200,000 .. 500,000",3999,7391,0.713705858,10,206.2339181,236.4690058,233.8982456,70.93536122,48.4017744,39.5792142,93.02988048,108.2091633,122.0737052,126.8385321,200.7917431,215.8954128,192.9423077,139.8489011,76.78021978
934,939,MDK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,https://media.rawg.io/media/screenshots/19c/19ca7f49ab8f11e213de811f260f6786.jpg,4,"20,000 .. 50,000",999,269,0.769516729,4,130.204461,151.0892193,147.5873606,34.74344828,31.36551724,37.32413793,210.1208333,228.1,221,2.797049847,2.878433367,3.876398779,74.0575,85.365,87.4925
935,940,SnowRunner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,https://media.rawg.io/media/games/d22/d22ea1bfb636fbf1a9c235cc304312a8.jpg,1,"200,000 .. 500,000",2999,9067,0.866769604,4,77.78485181,125.233809,160.3611416,195.7926221,231.004985,245.4506481,30.01610018,42.83184258,60.77280859,130.5176909,182.8789572,214.6014898,233.754717,192.0754717,59.37735849
936,941,AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,https://media.rawg.io/media/screenshots/ac8/ac8e4bf022bd80e778f05064a48cdb3a.jpg,0,"200,000 .. 500,000",999,1066,0.747654784,11,70.64679912,83.10375276,83.01766004,161.270872,182.1966605,185.6122449,231.1594982,242.2222222,242.9569892,112.329588,126.6953808,128.1111111,31.89572864,45.32286432,47.8919598
937,942,The Room Two,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,https://media.rawg.io/media/screenshots/e25/e25fc0033af27f2cff06fd199ed2d2ff.jpeg,0,"200,000 .. 500,000",499,14117,0.978961536,12,41.27681661,23.83044983,15.82525952,6.317914831,3.386196769,2.977973568,106.5294118,84.67647059,61.30882353,67.92363636,39.48363636,24.65818182,20.5269552,10.50797267,8.67350038
938,943,Beholder 2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,https://media.rawg.io/media/games/05e/05e938bd5870afa289ced252d3103a1b.jpg,4,"200,000 .. 500,000",1499,4687,0.880520589,12,6.757360406,9.835532995,11.07411168,81.15053763,81.5734767,81.02150538,208.4727273,202.6181818,203.0181818,34.49022556,38.59849624,39.62857143,133.8380682,135.3664773,135.3352273
939,944,Dreamfall: The Longest Journey,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,https://media.rawg.io/media/screenshots/cbc/cbc0786c7618d6db01a2d659b190c0c3.jpg,4,"100,000 .. 200,000",1999,945,0.850793651,4,71.76426174,36.66862416,26.76258389,143.974026,82.55324675,46.52727273,100.9450549,94.58058608,82.67765568,35.82362205,21.87952756,14.66299213,183.7198068,131.9758454,99.47342995
940,945,Fran Bow,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,https://media.rawg.io/media/screenshots/ca2/ca2fd52fd73827e7c8933626b82c3aa0.jpg,0,"500,000 .. 1,000,000",1499,10549,0.970234145,8,150.5188088,130.0360502,99.48432602,4.87028922,3.549517967,2.888694128,199.7161572,170.4519651,137.3537118,46.87884615,16.78461538,12.69423077,98.13003096,79.3126935,50.7244582
941,946,Danganronpa V3: Killing Harmony,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,https://media.rawg.io/media/screenshots/ebd/ebd93e4ba5e61dda4e98706019c2ae66.jpg,4,"500,000 .. 1,000,000",3999,14064,0.862059158,1,25.02956167,15.58205912,25.93374108,202.916318,183.1338912,146.5523013,112.0391459,71.09964413,67.70106762,63.65988372,35.43023256,41.33502907,186.2466063,101.7149321,74.86425339
942,947,They Bleed Pixels,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,https://media.rawg.io/media/screenshots/316/316f5c1d64b1b73dc1d39b6a6e8ce3f0.jpg,0,"100,000 .. 200,000",999,2433,0.841759145,8,226.6944444,206.9444444,174.244152,209.0407498,61.39445803,15.37489813,5.383908046,4.983908046,4.666666667,215.4617486,116.5806011,46.74180328,233.1245211,182.8218391,87.11111111
943,948,Imperator: Rome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,https://media.rawg.io/media/games/c1f/c1fd4088b7e221b5b12768868308a06b.jpg,0,"500,000 .. 1,000,000",3999,21467,0.578236363,4,189.9257294,146.862069,134.3766578,55.95878136,47.93667861,56.81182796,105.934633,70.43577982,71.50229358,227.266055,204.9082569,199.5045872,153.7728873,110.6971831,98.70950704
944,949,The Way of Life Free Edition,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,https://media.rawg.io/media/screenshots/f49/f49ac6e2fdba7c3b04628ee259853ac7.jpg,0,"500,000 .. 1,000,000",0,6544,0.741595355,5,161.3713355,155.3664495,139.9462541,91.64821648,73.27429274,85.7798278,187.2565598,178.4110787,164.0699708,136.295977,126.5272989,124.6954023,110.1199295,100.8059965,111.6261023
945,950,Brigador: Up-Armored Edition,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://media.rawg.io/media/screenshots/2fd/2fd795038776b825c8db01c999ce7f2d.jpg,4,"200,000 .. 500,000",1999,4289,0.951737002,6,85.79658606,48.75106686,50.37268848,135.1770574,74.7680798,78.56608479,26.41304348,21.5574136,36.35730212,180.6686391,133.5798817,136.035503,46.65666041,45.17448405,80.93245779
946,951,The Suicide of Rachel Foster,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,https://media.rawg.io/media/games/238/238df3e0dd805f3b0bef671909d22de8.jpg,4,"50,000 .. 100,000",1799,3858,0.723691032,2,246.3157432,251.9784521,253.8979771,219.35,54.57619048,51.28095238,204.2371134,147.3969072,158.0773196,212.5979899,216.4154104,235.4371859,119.626087,27.39130435,42.9826087
947,952,PixelJunk Eden,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,https://media.rawg.io/media/screenshots/8ce/8cea9e18b2ca4453ec5ed36b18466c97.jpg,2,"100,000 .. 200,000",999,738,0.798102981,7,223.2610837,193.1551724,178.6009852,45.76831683,144.2514851,144.2,208.5164954,228.9956733,234.4764738,251.7890625,118.9453125,62.2234375,7.07,11.56,11.36
948,953,SEGA Bass Fishing,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,https://media.rawg.io/media/screenshots/d62/d622d45529472fe92bcabd1ecad06fda.jpg,2,"100,000 .. 200,000",799,723,0.875518672,2,203.0520231,221.1965318,237.0080925,89.66706876,106.7056695,68.72496984,242.7859712,188.8741007,27.65467626,91.52804378,153.0123119,170.6060192,42.47657512,55.15347334,19.79159935
949,954,BIT.TRIP BEAT,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,https://media.rawg.io/media/screenshots/f75/f75aabb4cf9d6897b428356871d51566.jpg,1,"200,000 .. 500,000",599,834,0.800959233,3,5.425451491,4.904661907,5.703065939,238.1684211,226.3263158,49.57105263,49.30541872,104.08867,127.3694581,48.65679012,43.79753086,47.93333333,152.2467532,93.004329,42.63636364
950,955,The Deer,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,https://media.rawg.io/media/screenshots/edc/edcc5b73fe333c9ebb110e439801e25d.jpg,0,"0 .. 20,000",0,23,0.739130435,3,244.7385554,252.543235,252.5717192,85.09414758,69.75699746,62.43002545,181.8333333,181.2887324,178.443662,135.7131682,125.6388527,115.9543677,29.59247649,31.6645768,37.84326019
951,956,RollerCoaster Tycoon 2: Triple Thrill Pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://media.rawg.io/media/screenshots/9e6/9e6d74d2bdaa1e2e89f575480202c99d.jpg,0,"500,000 .. 1,000,000",999,4046,0.884824518,10,28.4499618,36.89915966,31.42857143,95.24697581,82.55040323,45.02721774,134.4881087,122.1053228,97.198188,193.2922078,190.1233766,166.7402597,134.2061069,27.53435115,24.15648855
952,957,Rock of Ages 2: Bigger & Boulder,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,https://media.rawg.io/media/games/3d8/3d87406406e0a171f4330b30bb524689.jpg,0,"200,000 .. 500,000",1499,2745,0.852094718,8,113.5975794,133.6240545,117.5355522,61.31274131,37.47297297,26.02509653,187.2993528,191.2168285,173.0372168,102.2370892,86.71830986,53.97887324,176.6862069,146.5482759,80.67586207
953,958,PixelJunk Shooter,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,https://media.rawg.io/media/screenshots/0d1/0d180a9847a3876837b21d00b3f53515.jpg,2,"100,000 .. 200,000",899,545,0.897247706,12,107.0047004,154.5158637,173.8918919,44.34054742,69.94143857,81.84723106,232.5737179,178.3141026,86.34615385,154.8821604,212.700491,234.4091653,100.5294118,63.7372549,26.44313725
954,959,ShipLord,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,https://media.rawg.io/media/screenshots/51f/51f5e927c57e139f5d7d3ee8d0757c6b.jpg,0,"500,000 .. 1,000,000",1099,648,0.546296296,12,180.6923077,223.4423077,230.2115385,12.93615291,18.7901586,20.04473363,82.21758569,31.1728763,107.2131148,118.0538922,93.41317365,8.263473054,126.6693227,106.625498,145.5936255
955,960,"RIVE: Wreck, Hack, Die, Retry!",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,https://media.rawg.io/media/screenshots/b4e/b4ec455e41034de0dcc6f582ba01d529.jpg,0,"100,000 .. 200,000",1499,867,0.85467128,9,249.5812395,224.080402,238.5711893,78.33602151,58.31182796,72.27822581,137.820132,126.9587459,155.0462046,25.08287293,8.944751381,9.780584057,162.9948187,224.4896373,240.0569948
956,961,Refunct,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,https://media.rawg.io/media/games/3d9/3d95811100f46f68d74ff10329dfdf49.jpg,1,"200,000 .. 500,000",299,16261,0.956767726,10,175.4341216,197.6554054,175.4780405,29.0859375,161.4453125,95.80989583,242.09701,236.3089701,206.5734219,34.21893491,94.45167653,114.7771203,94.94771242,165.2647059,153.8888889
957,962,Little Misfortune,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,https://media.rawg.io/media/games/669/6691144e293eebc308d86ca3c8317c5a.jpg,0,"200,000 .. 500,000",1999,5120,0.89453125,9,29.55925156,21.98648649,17.8970894,195.8838384,160.5151515,121.4343434,134.2390671,107.664723,44.96307094,235.379674,207.2914669,135.7631831,90.52445652,69.2173913,38.3423913
958,963,Windward,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,https://media.rawg.io/media/screenshots/fef/fefb9cd7cedb7bf1c2e69f159edb1272.jpg,2,"200,000 .. 500,000",999,3329,0.800240312,5,96.94871795,136.0021368,43.27991453,136.9044444,178.5,132.3644444,30.62149533,63.19959947,63.08010681,63.26353276,123.4814815,109.7136752,229.3672199,231.7634855,177.7282158
959,964,Planets Under Attack,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,https://media.rawg.io/media/screenshots/292/2926e2e90b4bdc4333b3c4ad79917d6c.jpg,2,"200,000 .. 500,000",999,1015,0.734975369,9,55.90057361,84.78393881,152.1701721,45.98412698,56.52154195,94.32426304,181.3507463,212.8134328,231.8134328,29.34294161,33.09238729,55.34220251,83.31835206,127.9850187,224.1535581
960,965,Soulbringer,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://media.rawg.io/media/screenshots/d3c/d3cc314ed782d6abe502f91cce0487ad.jpg,3,"50,000 .. 100,000",299,219,0.602739726,6,132.3735955,123.5140449,98.76685393,52.62258065,41.44301075,28.76451613,84.20909091,78.08636364,60.5,7.173101673,6.601673102,4.283140283,215.08,204.69,158.47
961,966,Hob,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,https://media.rawg.io/media/games/967/9678f6f9d1aa8850025a2e7b1358ce49.jpg,0,"200,000 .. 500,000",1999,4138,0.892701788,9,18.96698762,30.63136176,44.00068776,186.2594937,182.3797468,170.6455696,208.2183406,61.25764192,59.70305677,77.90730838,107.4188948,127.9411765,52.40317195,59.79632721,75.79966611
962,967,NBA 2K17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,https://media.rawg.io/media/games/5ee/5eec6d58cd7a4dde9c6486359c7e6842.jpg,0,"500,000 .. 1,000,000",0,8847,0.533627218,9,192.3471074,124.677686,109.838843,93.55853175,15.72619048,14.51488095,236.9502924,232.7105263,229.5321637,20.72588055,2.425727412,2.678407351,155.6153846,34.74786325,30.94871795
963,968,Midnight Club 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,https://media.rawg.io/media/games/d1c/d1c676bd2b8b9d909ccaefb15b8554f5.jpg,0,"200,000 .. 500,000",0,830,0.859036145,4,209.4588608,57.94303797,53.84018987,19.27583979,11.26356589,11.56912145,237.7866109,227.4937238,209.1631799,191.026699,142.6456311,123.0461165,97.18205462,54.09362809,47.77763329
964,969,Streets of Rogue,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,https://media.rawg.io/media/screenshots/31c/31c0408f9eba469663bcc531a98f6d3e.jpg,3,"500,000 .. 1,000,000",1999,14837,0.964278493,3,11.82186411,14.67726481,18.10452962,57.92537313,84.58208955,139.6069652,237.3448276,201.0517241,9.862068966,227.6176471,233.4411765,238.2647059,35.41839763,41.80811078,45.1305638
965,970,Divinity: Dragon Commander,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,https://media.rawg.io/media/games/3e5/3e5b137b31a674513af88ce6f24994e6.jpg,3,"200,000 .. 500,000",3999,2091,0.742228599,8,60.83497053,74.14734774,57.97642436,204.0972222,140.1805556,65.93518519,22.81226415,24.5009434,16.45566038,126.7631954,108.2952924,70.30813124,248.966581,219.1131105,103.4884319
966,971,Starseed Pilgrim,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,https://media.rawg.io/media/screenshots/2f2/2f2958ae87ac35e3442f3c87424a09b2.jpg,0,"200,000 .. 500,000",599,489,0.595092025,4,216.3003195,57.8658147,56.98402556,254.5248395,254.3531599,253.5883745,154.8402778,230.0486111,30.125,161.046729,108.271028,208.3738318,247.0779221,160.038961,11.93506494
967,972,Super Killer Hornet: Resurrection,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://media.rawg.io/media/screenshots/aed/aed34def55dd23472b62b8e984c3775d.jpg,0,"200,000 .. 500,000",499,800,0.625,2,63.7776,42.5152,23.6624,5.098736547,2.230229293,3.962564343,126.2952756,87.70866142,63.3976378,165.6,167.0666667,168.4,5.474729242,5.312274368,31.99458484
968,973,Blackout Z: Slaughterhouse Edition,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://media.rawg.io/media/screenshots/39d/39d4570858c1e5450c1a44e15bf19311.jpg,0,"100,000 .. 200,000",99,1506,0.843293493,10,0.385059314,0.262263546,0.141712087,254.9305994,254.5173502,254.5078864,249.8333333,3.5,3.759259259,61.5483871,44.05376344,24.95698925,132.5882353,162.3529412,182.2352941
969,974,Unrailed!,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,https://media.rawg.io/media/screenshots/c02/c028c08838e981be9add1ef29c34cfaf.jpg,0,"500,000 .. 1,000,000",1999,11897,0.933176431,9,104.784217,85.34648582,74.8458693,252.2897033,137.7801047,2.584642234,163.3303249,135.534296,109.4043321,62.80364372,58.77226721,56.77125506,167.2774481,84.23145401,11.98813056
970,975,Broken Sword 3 - the Sleeping Dragon,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,https://media.rawg.io/media/screenshots/ada/adafd921942b7fadd62ca606dda2b1cb.jpg,0,"100,000 .. 200,000",599,559,0.561717352,11,33.28338369,43.76374622,16.67371601,242.8762376,236.7920792,144.4752475,95.82262997,93.33333333,58.92966361,165.1197411,147.4854369,73.87378641,10.7931346,16.71364047,8.471544715
